Algorithm,Set,RMSE,IFT_Actual,IFT_Prediction,Residual,Standarized,Set Overall Results,R,RMSE,
ANN,Testing,0.177194106,12.98050108,13.40144538,-0.420944302,-0.208041756,,,,
ANN,Testing,19.26696906,6.299,10.68841557,-4.389415571,-2.254961434,,,,
ANN,Testing,10.74427187,6.46,9.737845614,-3.277845614,-1.681618636,,,,
ANN,Testing,17.71597541,10.75,6.540965027,4.209034973,2.180080785,,,,
ANN,Testing,2.335956604,12.818,11.28961634,1.528383657,0.797412861,,,,
ANN,Testing,0.258834442,21.8,21.29124226,0.508757744,0.271494389,,,,
ANN,Testing,33.73784597,20.927,15.11857113,5.808428873,3.005040983,,,,
ANN,Testing,0.014581306,10.172,10.05124692,0.120753078,0.071363323,,,,
ANN,Testing,8.953624607,26.2,23.20773921,2.992260785,1.552474117,,,,
ANN,Testing,9.53023E-07,12.78755118,12.78852741,-0.000976229,0.008575892,,,,
ANN,Testing,2.445837245,2.75,1.186082725,1.563917275,0.815740942,,,,
ANN,Testing,1.320233264,13.173,14.32201404,-1.14901404,-0.58357686,,,,
ANN,Testing,0.061645559,5.8,5.551714763,0.248285237,0.137143839,,,,
ANN,Testing,1.356664294,9.765,10.92975933,-1.164759329,-0.59169821,,,,
ANN,Testing,0.003895747,20.8,20.86241592,-0.062415916,-0.023114423,,,,
ANN,Testing,1.475186171,15,13.78542758,1.214572423,0.635550434,,,,
ANN,Testing,0.113135208,6.1,6.436355775,-0.336355775,-0.164411373,,,,
ANN,Testing,0.00402698,4.36,4.296541507,0.063458493,0.041811033,,,,
ANN,Testing,0.234317943,16.9,16.41593601,0.484063986,0.25875746,,,,
ANN,Testing,0.333130028,13.38,13.95717417,-0.577174174,-0.288624423,,,,
ANN,Testing,0.054377646,15.5,15.73319015,-0.23319015,-0.111199006,,,,
ANN,Testing,0.021215943,11.746,11.60034306,0.145656936,0.084208621,,,,
ANN,Testing,7.392954247,11.17,13.88899876,-2.718998758,-1.393367935,,,,
ANN,Testing,7.118744342,19.57,16.90190249,2.668097514,1.385272156,,,,
ANN,Testing,0.000186085,4.78,4.793641295,-0.013641295,0.002043308,,,,
ANN,Testing,29.80904316,12.864,7.404234148,5.459765852,2.825202161,,,,
ANN,Testing,0.061645559,5.8,5.551714763,0.248285237,0.137143839,,,,
ANN,Testing,19.86046898,19.68,24.13650861,-4.456508608,-2.289567722,,,,
ANN,Testing,0.677018655,11.412,10.58918857,0.822811434,0.433481873,,,,
ANN,Testing,0.000538223,15,15.02319962,-0.023199624,-0.002886835,,,,
ANN,Testing,0.129724001,14.768,14.40782782,0.360172182,0.194854623,,,,
ANN,Testing,3.235234196,7.2,8.998675678,-1.798675678,-0.918669419,,,,
ANN,Testing,19.71452601,16.017,20.45710428,-4.440104279,-2.281106442,,,,
ANN,Testing,4.156358373,16.29,14.25128512,2.038714883,1.060639418,,,,
ANN,Testing,21.41924186,8.3,12.92809268,-4.628092681,-2.378070017,,,,
ANN,Testing,4.554223704,18.248,16.11393728,2.134062723,1.109819406,,,,
ANN,Testing,6.008577884,15.019,17.47024007,-2.451240071,-1.255259205,,,,
ANN,Testing,0.140882592,2.611,2.235656701,0.375343299,0.202679817,,,,
ANN,Testing,0.6162792,2.016,1.230965478,0.785034522,0.413996712,,,,
ANN,Testing,0.000219724,26.1,26.08517689,0.014823106,0.016725119,,,,
ANN,Testing,1.470798457,25.7,24.4872352,1.212764799,0.63461807,,,,
ANN,Testing,0.013213183,24.2,24.31494861,-0.11494861,-0.050210551,,,,
ANN,Testing,10.0995291,12.966,9.788024371,3.177975629,1.648265,,,,
ANN,Testing,0.156390399,4.4,4.79546226,-0.39546226,-0.194898233,,,,
ANN,Testing,2.828795974,15.22,16.90190249,-1.681902486,-0.858438331,,,,
ANN,Testing,0.000911864,12.76,12.72980292,0.030197078,0.024654944,,,,
ANN,Testing,0.097849595,10,9.687190802,0.312809198,0.170425008,,,,
ANN,Testing,4.049312626,12.88868103,14.90097143,-2.012290393,-1.028850931,,,,
ANN,Testing,23.59911884,6.215,11.07289243,-4.857892428,-2.496599695,,,,
ANN,Testing,0.510746649,7.749,8.463665411,-0.714665411,-0.359541786,,,,
ANN,Testing,9.298247563,19.68,22.7293028,-3.0493028,-1.563737278,,,,
ANN,Testing,0.097849595,10,9.687190802,0.312809198,0.170425008,,,,
ANN,Testing,0.008888787,4.7,4.605719635,0.094280365,0.057708816,,,,
ANN,Testing,0.013213183,24.2,24.31494861,-0.11494861,-0.050210551,,,,
ANN,Testing,0.01210515,8.5,8.610023406,-0.110023406,-0.047670152,,,,
ANN,Testing,8.501798524,4.4,1.484215625,2.915784375,1.513027928,,,,
ANN,Testing,0.011775518,4.7,4.808515059,-0.108515059,-0.046892154,,,,
ANN,Testing,0.048757532,20.651,20.87181108,-0.220811077,-0.104813936,,,,
ANN,Testing,12.51251674,18.029,14.4916964,3.537303597,1.833604754,,,,
ANN,Testing,6.419499239,10.394,12.92767307,-2.533673073,-1.297777778,,,,
ANN,Testing,0.215208373,36.416,36.87990556,-0.463905565,-0.230200982,,,,
ANN,Testing,8.953624607,26.2,23.20773921,2.992260785,1.552474117,,,,
ANN,Testing,0.457287967,22.3,21.62376929,0.676230706,0.357876191,,,,
ANN,Testing,0.440399454,7.4,8.06362599,-0.66362599,-0.333215882,,,,
ANN,Testing,0.674833693,1.85,1.028517381,0.821482619,0.432796477,,,,
ANN,Testing,0.23890619,2.55,2.061219691,0.488780309,0.261190117,,,,
ANN,Testing,0.374154277,4.131,4.742681516,-0.611681516,-0.306423155,,,,
ANN,Testing,6.451053436,14.82,17.35989241,-2.539892406,-1.300985682,,,,
ANN,Testing,1.16112015,7.9,6.822447148,1.077552852,0.564876354,,,,
ANN,Testing,0.43663345,19.2,18.53921755,0.660782453,0.349908052,,,,
ANN,Testing,0.084341264,4.8,5.090415675,-0.290415675,-0.140715676,,,,
ANN,Testing,1.234148732,5.4,4.289077531,1.110922469,0.582088253,,,,
ANN,Testing,0.644815119,7.05,7.85300381,-0.80300381,-0.405106336,,,,
ANN,Testing,0.000923102,18.34,18.37038259,-0.03038259,-0.006591777,,,,
ANN,Testing,38.52373879,18.749,12.54225055,6.206749454,3.210492952,,,,
ANN,Testing,4.836050862,3.06,0.860897714,2.199102286,1.143366521,,,,
ANN,Testing,29.44099443,14.923,20.34895562,-5.425955624,-2.789604143,,,,
ANN,Testing,0.644815119,7.05,7.85300381,-0.80300381,-0.405106336,,,,
ANN,Testing,33.51062089,16,21.78883588,-5.788835884,-2.976776154,,,,
ANN,Testing,11.38292649,17,20.37385929,-3.373859287,-1.731142059,,,,
ANN,Testing,0.005195429,9.3,9.372079322,-0.072079322,-0.028098764,,,,
ANN,Testing,52.2798982,12.75596197,5.525478019,7.230483954,3.738530615,,,,
ANN,Testing,0.172329314,14.067,13.65187434,0.41512566,0.22319938,,,,
ANN,Testing,0.007684808,19.98,20.06766303,-0.087663034,-0.036136773,,,,
ANN,Testing,0.097849595,10,9.687190802,0.312809198,0.170425008,,,,
ANN,Testing,51.63113219,21.9,14.71451935,7.185480651,3.715318113,,,,
ANN,Testing,0.2695298,13.35,13.8691626,-0.519162595,-0.258702311,,,,
ANN,Testing,10.57130941,9.13,5.878644988,3.251355012,1.686113757,,,,
ANN,Testing,4.04889453,13.246,11.2338135,2.012186505,1.0469562,,,,
ANN,Testing,0.016321095,12.85755696,12.72980292,0.12775404,0.074974388,,,,
ANN,Testing,0.06307334,20,20.25114406,-0.251144063,-0.120459554,,,,
ANN,Testing,4.453321885,11.55,13.66028953,-2.110289526,-1.079398444,,,,
ANN,Testing,0.49780671,11.27,10.56444581,0.705554186,0.373001111,,,,
ANN,Val,0.000420457,7.05,7.029494943,0.020505057,0.019655843,,,,
ANN,Val,0.286147154,30,29.46507276,0.534927242,0.284992499,,,,
ANN,Val,0.541622455,16.042,15.30604996,0.735950036,0.388679154,,,,
ANN,Val,29.85122343,6.2,11.66362731,-5.463627314,-2.809035032,,,,
ANN,Val,2.439722076,16.55,18.11196097,-1.561960971,-0.796573035,,,,
ANN,Val,26.25881328,11.17,16.2943354,-5.124335399,-2.634029785,,,,
ANN,Val,26.3272592,12.906,18.03700957,-5.131009569,-2.637472291,,,,
ANN,Val,0.611854416,4.8,4.017788765,0.782211235,0.412540473,,,,
ANN,Val,0.000354755,4.249,4.230165064,0.018834936,0.018794402,,,,
ANN,Val,0.767590776,2.56,1.68387742,0.87612258,0.460979524,,,,
ANN,Val,0.747565473,1.23,2.094618687,-0.864618687,-0.436887013,,,,
ANN,Val,21.48216127,17.5,22.13488525,-4.634885249,-2.381573593,,,,
ANN,Val,1.364210224,8.923,7.755005897,1.167994103,0.611525546,,,,
ANN,Val,49.41025204,28.438,21.40875736,7.029242636,3.634731246,,,,
ANN,Val,7.336743424,8.127,10.83564236,-2.708642358,-1.388026151,,,,
ANN,Val,0.618611798,36.416,35.62948122,0.786518785,0.414762288,,,,
ANN,Val,0.3246979,3.4,3.969822691,-0.569822691,-0.284832561,,,,
ANN,Val,0.026544495,9.533,9.370075187,0.162924813,0.093115315,,,,
ANN,Val,0.228761281,11.5,11.02171004,0.478289955,0.25577924,,,,
ANN,Val,1.760463542,4.4,5.726824608,-1.326824608,-0.675290754,,,,
ANN,Val,0.031929128,12.85755696,13.0362442,-0.178687236,-0.083086648,,,,
ANN,Val,1.092120054,2.75,3.795045479,-1.045045479,-0.529950343,,,,
ANN,Val,2.16781359,2.43,0.957650317,1.472349683,0.768510789,,,,
ANN,Val,9.005955704,8.756,5.755007547,3.000992453,1.556977872,,,,
ANN,Val,6.24906087,16.291,13.79118783,2.499812167,1.298471329,,,,
ANN,Val,8.679014964,3.925,6.871016796,-2.946016796,-1.510462821,,,,
ANN,Val,1.532306695,14.63,13.39213624,1.237863763,0.647564003,,,,
ANN,Val,1.555671817,14.35,13.10273426,1.247265736,0.652413499,,,,
ANN,Val,10.83700704,14.82,18.11196097,-3.291960971,-1.688899275,,,,
ANN,Val,0.123831377,1.33,0.978103172,0.351896828,0.190586232,,,,
ANN,Val,42.96461047,10.5,17.05473954,-6.554739543,-3.371825825,,,,
ANN,Val,0.158541442,7.4,7.798172629,-0.398172629,-0.196296229,,,,
ANN,Val,44.95452519,9.88,16.58481358,-6.704813584,-3.449233342,,,,
ANN,Val,0.158541442,7.4,7.798172629,-0.398172629,-0.196296229,,,,
ANN,Val,1.075670417,5.817,6.854145321,-1.037145321,-0.525875477,,,,
ANN,Val,0.763750657,16.503,17.37692829,-0.87392829,-0.441688865,,,,
ANN,Val,1.760463542,4.4,5.726824608,-1.326824608,-0.675290754,,,,
ANN,Val,0.944396394,4.7,3.728199406,0.971800594,0.510329814,,,,
ANN,Val,0.047858167,21.32,21.5387651,-0.218765095,-0.103758628,,,,
ANN,Val,0.370856441,15.1,14.49102016,0.608979836,0.323188495,,,,
ANN,Val,0.000373051,2.215,2.234314526,-0.019314526,-0.000882919,,,,
ANN,Val,17.65170962,8.46,12.66139377,-4.201393771,-2.157980633,,,,
ANN,Val,0.000801274,4.4,4.428306792,-0.028306792,-0.005521089,,,,
Algorithm,Set,RMSE,IFT_Actual,IFT_Prediction,Residual,Standarized,Set Overall Results,R,RMSE,
RF-ANN,Training,9.553802973,22.95626539,26.04718806,-3.090922673,-1.522686932,Training,0.9856099,1.686612051,
RF-ANN,Training,4.968151041,16.19212502,18.42105998,-2.228934957,-1.03017054,Testing,0.958687875,2.099894863,
RF-ANN,Training,0.937901846,15.79297141,14.82451808,0.968453327,0.796730363,Validation,0.973565387,1.730143334,
RF-ANN,Training,0.057348807,2.061552453,1.822076342,0.23947611,0.380212562,,,,
RF-ANN,Training,3.112905378,2.812183314,1.047840553,1.764342761,1.251479989,,,,
RF-ANN,Training,0.0008552,2.611946565,2.582702759,0.029243805,0.260091528,,,,
RF-ANN,Training,4.148569295,10.16474825,8.127944553,2.036803696,1.407156774,,,,
RF-ANN,Training,0.439310886,9.71406292,10.37686824,-0.662805316,-0.135326561,,,,
RF-ANN,Training,7.925732162,31.80484558,34.62011327,-2.815267689,-1.365185154,,,,
RF-ANN,Training,1.667494395,17.25690626,18.54822124,-1.291314987,-0.494439932,,,,
RF-ANN,Training,0.381082614,12.2163152,12.83363409,-0.617318891,-0.109336852,,,,
RF-ANN,Training,5.670253091,26.4528565,28.83408582,-2.381229324,-1.117187409,,,,
RF-ANN,Training,0.368790842,2.134411378,1.52712986,0.607281518,0.590366592,,,,
RF-ANN,Training,0.281170838,1.993382204,1.463126758,0.530255446,0.546355984,,,,
RF-ANN,Training,0.057348807,2.061552453,1.822076342,0.23947611,0.380212562,,,,
RF-ANN,Training,0.373978366,8.989689155,8.378151448,0.611537706,0.592798462,,,,
RF-ANN,Training,0.031019651,17.5592734,17.73539737,-0.176123966,0.142749956,,,,
RF-ANN,Training,0.095889889,10.56367815,10.87333907,-0.309660925,0.066450561,,,,
RF-ANN,Training,0.386046297,16.60717288,17.22849912,-0.62132624,-0.111626543,,,,
RF-ANN,Training,0.039355221,11.37071607,11.56909757,-0.198381504,0.130032603,,,,
RF-ANN,Training,0.364169013,2.522854084,1.919389907,0.603464177,0.588185467,,,,
RF-ANN,Training,0.354152326,8.917663405,9.512770392,-0.595106987,-0.096645573,,,,
RF-ANN,Training,1.218807755,18.04488085,19.14887711,-1.103996266,-0.387411098,,,,
RF-ANN,Training,7.925732162,31.80484558,34.62011327,-2.815267689,-1.365185154,,,,
RF-ANN,Training,20.92925165,25.19102128,20.61617137,4.574849905,2.857327507,,,,
RF-ANN,Training,0.758156632,3.896051726,4.766773629,-0.870721903,-0.254124457,,,,
RF-ANN,Training,6.170056274,17.76718427,20.25114406,-2.483959797,-1.175884814,,,,
RF-ANN,Training,9.553802973,22.95626539,26.04718806,-3.090922673,-1.522686932,,,,
RF-ANN,Training,0.055900918,9.656453642,9.892887391,-0.23643375,0.108290582,,,,
RF-ANN,Training,0.929055319,13.3098548,12.34597965,0.963875157,0.794114521,,,,
RF-ANN,Training,0.031019651,17.5592734,17.73539737,-0.176123966,0.142749956,,,,
RF-ANN,Training,0.113775845,5.889021514,5.551714763,0.337306752,0.436110336,,,,
RF-ANN,Training,11.81672058,17.47909081,20.91663653,-3.437545721,-1.720737935,,,,
RF-ANN,Training,9.553802973,22.95626539,26.04718806,-3.090922673,-1.522686932,,,,
RF-ANN,Training,2.050442985,8.560356638,9.992293433,-1.431936795,-0.574787418,,,,
RF-ANN,Training,6.913167566,17.81309093,20.44238125,-2.629290316,-1.258922729,,,,
RF-ANN,Training,5.339617164,3.12624512,0.815483955,2.310761166,1.563688638,,,,
RF-ANN,Training,0.031019651,17.5592734,17.73539737,-0.176123966,0.142749956,,,,
RF-ANN,Training,1.16626029,22.1278039,23.20773921,-1.079935317,-0.373663325,,,,
RF-ANN,Training,7.355612101,18.15029274,20.86241592,-2.712123172,-1.306251175,,,,
RF-ANN,Training,0.069242424,4.342580084,4.605719635,-0.263139551,0.093031612,,,,
RF-ANN,Training,3.039920989,24.40291853,26.14645545,-1.743536919,-0.752827273,,,,
RF-ANN,Training,0.364169013,2.522854084,1.919389907,0.603464177,0.588185467,,,,
RF-ANN,Training,0.759950861,1.934928938,1.063177332,0.871751605,0.741477623,,,,
RF-ANN,Training,1.194008204,11.6370961,12.72980292,-1.092706824,-0.380960618,,,,
RF-ANN,Training,0.225898834,4.473075636,3.997787478,0.475288159,0.514949168,,,,
RF-ANN,Training,13.62911468,10.09517623,13.78693932,-3.691763085,-1.865990839,,,,
RF-ANN,Training,2.763698482,13.98458915,15.64702666,-1.662437512,-0.706489273,,,,
RF-ANN,Training,4.496165294,29.00996206,31.13037836,-2.120416302,-0.968165926,,,,
RF-ANN,Training,6.764869588,8.765946695,6.165010405,2.600936291,1.72948683,,,,
RF-ANN,Training,0.961995264,2.761563165,1.780749592,0.980813573,0.803792672,,,,
RF-ANN,Training,0.368790842,2.134411378,1.52712986,0.607281518,0.590366592,,,,
RF-ANN,Training,6.746384687,25.8949689,28.49234925,-2.597380351,-1.240690241,,,,
RF-ANN,Training,0.01566488,10.4392864,10.56444581,-0.125159417,0.171869717,,,,
RF-ANN,Training,3.213149808,13.40152623,11.60900013,1.792526097,1.267583182,,,,
RF-ANN,Training,0.180158761,19.02895589,19.45340702,-0.424451129,0.000862553,,,,
RF-ANN,Training,0.209702921,25.83541788,25.37748456,0.457933315,0.505033081,,,,
RF-ANN,Training,3.466796829,19.76183567,21.62376929,-1.861933626,-0.820475939,,,,
RF-ANN,Training,0.010316382,11.49588979,11.59745939,-0.101569594,0.185348301,,,,
RF-ANN,Training,1.203141403,20.41325702,21.51013504,-1.096878026,-0.383343929,,,,
RF-ANN,Training,3.522931212,28.27307414,30.15002145,-1.876947312,-0.829054352,,,,
RF-ANN,Training,0.203928121,6.245194273,6.696778286,-0.451584013,-0.01464044,,,,
RF-ANN,Training,20.09195465,14.94505847,19.42746347,-4.482405008,-2.317742179,,,,
RF-ANN,Training,2.940980814,6.745713641,8.460642448,-1.714928807,-0.736481374,,,,
RF-ANN,Training,3.844476285,11.89113305,13.85186666,-1.960733609,-0.876927568,,,,
RF-ANN,Training,0.113775845,5.889021514,5.551714763,0.337306752,0.436110336,,,,
RF-ANN,Training,0.010921849,12.5106597,12.61516735,-0.104507649,0.183669576,,,,
RF-ANN,Training,0.338821803,1.607814269,1.025730252,0.582084017,0.575969424,,,,
RF-ANN,Training,2.89913496,14.92104681,16.62373144,-1.702684633,-0.729485386,,,,
RF-ANN,Training,0.758156632,3.896051726,4.766773629,-0.870721903,-0.254124457,,,,
RF-ANN,Training,0.055900918,9.656453642,9.892887391,-0.23643375,0.108290582,,,,
RF-ANN,Training,0.264302203,9.080591724,9.594695024,-0.5141033,-0.050362264,,,,
RF-ANN,Training,7.925732162,31.80484558,34.62011327,-2.815267689,-1.365185154,,,,
RF-ANN,Training,0.441444837,17.45945141,16.79503826,0.664413152,0.623010057,,,,
RF-ANN,Training,0.059345922,9.287521222,9.531131406,-0.243610185,0.104190162,,,,
RF-ANN,Training,2.914604577,25.68253981,23.97531851,1.707221303,1.218842338,,,,
RF-ANN,Training,34.95548927,14.62410961,20.53642635,-5.912316743,-3.134754944,,,,
RF-ANN,Training,0.772008121,8.920134945,9.798774872,-0.878639927,-0.258648601,,,,
RF-ANN,Training,2.175732932,16.43030081,17.9053374,-1.475036587,-0.599413469,,,,
RF-ANN,Training,0.170102076,29.18891787,28.77648354,0.41243433,0.479036195,,,,
RF-ANN,Training,2.035860017,10.37807984,8.951244172,1.426835666,1.058637593,,,,
RF-ANN,Training,1.655007543,15.71230528,16.99877625,-1.286470965,-0.49167219,,,,
RF-ANN,Training,0.074840273,4.534945556,4.808515059,-0.273569503,0.087072221,,,,
RF-ANN,Training,5.624281572,12.28892036,14.66047714,-2.371556782,-1.111660782,,,,
RF-ANN,Training,0.069242424,4.342580084,4.605719635,-0.263139551,0.093031612,,,,
RF-ANN,Training,0.219504177,1.985369732,1.516857003,0.468512729,0.511077871,,,,
RF-ANN,Training,3.466796829,19.76183567,21.62376929,-1.861933626,-0.820475939,,,,
RF-ANN,Training,0.758156632,3.896051726,4.766773629,-0.870721903,-0.254124457,,,,
RF-ANN,Training,11.80092753,5.243772022,1.808524211,3.435247811,2.206189794,,,,
RF-ANN,Training,0.026306186,6.984638965,6.822447148,0.162191818,0.336054415,,,,
RF-ANN,Training,0.095889889,10.56367815,10.87333907,-0.309660925,0.066450561,,,,
RF-ANN,Training,0.746682011,16.94025429,16.07614666,0.864107638,0.737110068,,,,
RF-ANN,Training,1.73087315,25.80195096,27.11757748,-1.315626524,-0.508330885,,,,
RF-ANN,Training,0.051997595,10.06456945,10.29259927,-0.228029813,0.113092364,,,,
RF-ANN,Training,3.259979585,14.82144233,16.62698369,-1.805541355,-0.788254926,,,,
RF-ANN,Training,3.39146839,17.25977371,19.10136769,-1.841593981,-0.808854418,,,,
RF-ANN,Training,0.898215373,28.65189017,29.59963242,-0.947742251,-0.298131794,,,,
RF-ANN,Training,0.022001019,10.75597811,10.90430552,-0.148327405,0.158632157,,,,
RF-ANN,Training,0.362062456,16.03963349,15.43791723,0.601716259,0.587186754,,,,
RF-ANN,Training,0.041963807,12.06579292,12.27064362,-0.204850694,0.126336283,,,,
RF-ANN,Training,1.232346165,7.257727008,8.367837887,-1.11011088,-0.390904822,,,,
RF-ANN,Training,18.3491084,9.927306739,5.643720811,4.283585928,2.690907174,,,,
RF-ANN,Training,0.030466203,6.261810072,6.436355775,-0.174545704,0.143651732,,,,
RF-ANN,Training,0.01566488,10.4392864,10.56444581,-0.125159417,0.171869717,,,,
RF-ANN,Training,2.464781953,17.47450516,15.90454276,1.569962405,1.140416328,,,,
RF-ANN,Training,7.355612101,18.15029274,20.86241592,-2.712123172,-1.306251175,,,,
RF-ANN,Training,0.428477602,8.409080684,9.06366269,-0.654582006,-0.130627985,,,,
RF-ANN,Training,0.993806224,8.339204653,9.336102954,-0.996898302,-0.326218227,,,,
RF-ANN,Training,2.412063778,21.62573902,23.17882105,-1.553082026,-0.644006515,,,,
RF-ANN,Training,0.729409238,6.792097954,7.646152542,-0.854054587,-0.244601205,,,,
RF-ANN,Training,1.85285484,23.1260391,24.4872352,-1.361196106,-0.534368108,,,,
RF-ANN,Training,0.030466203,6.261810072,6.436355775,-0.174545704,0.143651732,,,,
RF-ANN,Training,0.466611793,13.39288737,14.07597725,-0.683089886,-0.146916614,,,,
RF-ANN,Training,0.022708683,5.241109678,5.090415675,0.150694003,0.329484875,,,,
RF-ANN,Training,0.002859376,11.08109316,11.1345663,-0.053473138,0.212829311,,,,
RF-ANN,Training,0.029948051,12.05819513,12.23125018,-0.173055052,0.14450345,,,,
RF-ANN,Training,0.500709796,8.909988655,8.202380151,0.707608504,0.647690709,,,,
RF-ANN,Training,3.552856997,15.0170001,16.90190249,-1.884902384,-0.833599664,,,,
RF-ANN,Training,1.002459635,16.35866334,17.35989241,-1.001229062,-0.328692707,,,,
RF-ANN,Training,0.357409443,14.27856738,14.87640469,-0.597837305,-0.098205603,,,,
RF-ANN,Training,0.057348807,2.061552453,1.822076342,0.23947611,0.380212562,,,,
RF-ANN,Training,6.170056274,17.76718427,20.25114406,-2.483959797,-1.175884814,,,,
RF-ANN,Training,0.604377376,1.673145363,0.895728244,0.777417119,0.687577457,,,,
RF-ANN,Training,0.834780966,20.91366063,21.82732412,-0.913663486,-0.278660113,,,,
RF-ANN,Training,2.489931951,13.15723718,14.735189,-1.577951821,-0.658216442,,,,
RF-ANN,Training,0.759950861,1.934928938,1.063177332,0.871751605,0.741477623,,,,
RF-ANN,Training,0.368790842,2.134411378,1.52712986,0.607281518,0.590366592,,,,
RF-ANN,Training,0.125110851,19.82827215,19.47456203,0.353710123,0.445482777,,,,
RF-ANN,Training,0.532857173,7.335504209,6.605533543,0.729970666,0.660467842,,,,
RF-ANN,Training,2.307808091,14.69274955,16.21189671,-1.519147159,-0.624617053,,,,
